distance_mm,dest,origin,time,origin_key,origin_x,origin_y,origin_z,origin_r,dest_key,dest_x,dest_y,dest_z,dest_r
39,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739354918.7683482,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
33,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739354919.281275,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
32,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739354919.7927394,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
33,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739354920.3071659,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
32,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739354920.8181953,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
33,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739354921.329362,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
33,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739354921.83933,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
33,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739354922.3501334,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
33,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739354922.8623903,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
33,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739354923.3632958,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
33,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739354923.8769555,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
33,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739354924.3840804,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
33,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739354924.8926826,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
33,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739354925.4079213,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
33,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739354925.9159908,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
33,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739354926.4261756,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
33,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739354926.939222,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
33,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739354927.4506626,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
33,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739354927.966622,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
33,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739354928.467212,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
33,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739354928.9803205,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
33,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739354929.491199,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
33,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739354930.0059268,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
39,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739354930.512763,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
32,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739354931.025098,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
