distance_mm,dest,origin,time,origin_key,origin_x,origin_y,origin_z,origin_r,dest_key,dest_x,dest_y,dest_z,dest_r
77,"[146, 292, -9, 0]","[172, -13, -9, 0]",1739364113.917891,bottom_right,172.0,-13.0,-9.0,0.0,top_left,146,292,-9,0.0
76,"[146, 292, -9, 0]","[172, -13, -9, 0]",1739364114.4245195,bottom_right,172.0,-13.0,-9.0,0.0,top_left,146,292,-9,0.0
76,"[146, 292, -9, 0]","[172, -13, -9, 0]",1739364114.932107,bottom_right,172.0,-13.0,-9.0,0.0,top_left,146,292,-9,0.0
77,"[146, 292, -9, 0]","[172, -13, -9, 0]",1739364115.441446,bottom_right,172.0,-13.0,-9.0,0.0,top_left,146,292,-9,0.0
76,"[146, 292, -9, 0]","[172, -13, -9, 0]",1739364115.952623,bottom_right,172.0,-13.0,-9.0,0.0,top_left,146,292,-9,0.0
77,"[146, 292, -9, 0]","[172, -13, -9, 0]",1739364116.46431,bottom_right,172.0,-13.0,-9.0,0.0,top_left,146,292,-9,0.0
76,"[146, 292, -9, 0]","[172, -13, -9, 0]",1739364116.9787984,bottom_right,172.0,-13.0,-9.0,0.0,top_left,146,292,-9,0.0
77,"[146, 292, -9, 0]","[172, -13, -9, 0]",1739364117.4944608,bottom_right,172.0,-13.0,-9.0,0.0,top_left,146,292,-9,0.0
77,"[146, 292, -9, 0]","[172, -13, -9, 0]",1739364118.0096965,bottom_right,172.0,-13.0,-9.0,0.0,top_left,146,292,-9,0.0
76,"[146, 292, -9, 0]","[172, -13, -9, 0]",1739364118.5245242,bottom_right,172.0,-13.0,-9.0,0.0,top_left,146,292,-9,0.0
77,"[146, 292, -9, 0]","[172, -13, -9, 0]",1739364119.0377402,bottom_right,172.0,-13.0,-9.0,0.0,top_left,146,292,-9,0.0
76,"[146, 292, -9, 0]","[172, -13, -9, 0]",1739364119.54999,bottom_right,172.0,-13.0,-9.0,0.0,top_left,146,292,-9,0.0
77,"[146, 292, -9, 0]","[172, -13, -9, 0]",1739364120.0658097,bottom_right,172.0,-13.0,-9.0,0.0,top_left,146,292,-9,0.0
77,"[146, 292, -9, 0]","[172, -13, -9, 0]",1739364120.5744514,bottom_right,172.0,-13.0,-9.0,0.0,top_left,146,292,-9,0.0
76,"[146, 292, -9, 0]","[172, -13, -9, 0]",1739364121.0901284,bottom_right,172.0,-13.0,-9.0,0.0,top_left,146,292,-9,0.0
77,"[146, 292, -9, 0]","[172, -13, -9, 0]",1739364121.60586,bottom_right,172.0,-13.0,-9.0,0.0,top_left,146,292,-9,0.0
76,"[146, 292, -9, 0]","[172, -13, -9, 0]",1739364122.117746,bottom_right,172.0,-13.0,-9.0,0.0,top_left,146,292,-9,0.0
76,"[146, 292, -9, 0]","[172, -13, -9, 0]",1739364122.6303542,bottom_right,172.0,-13.0,-9.0,0.0,top_left,146,292,-9,0.0
77,"[146, 292, -9, 0]","[172, -13, -9, 0]",1739364123.1430156,bottom_right,172.0,-13.0,-9.0,0.0,top_left,146,292,-9,0.0
76,"[146, 292, -9, 0]","[172, -13, -9, 0]",1739364123.6587684,bottom_right,172.0,-13.0,-9.0,0.0,top_left,146,292,-9,0.0
77,"[146, 292, -9, 0]","[172, -13, -9, 0]",1739364124.172978,bottom_right,172.0,-13.0,-9.0,0.0,top_left,146,292,-9,0.0
76,"[146, 292, -9, 0]","[172, -13, -9, 0]",1739364124.681326,bottom_right,172.0,-13.0,-9.0,0.0,top_left,146,292,-9,0.0
77,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739364125.1901207,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
77,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739364125.701768,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
76,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739364126.2119014,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
77,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739364126.724528,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
76,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739364127.2393544,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
77,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739364127.7542982,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
77,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739364128.260872,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
76,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739364128.7705903,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
77,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739364129.2797468,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
76,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739364129.7928536,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
77,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739364130.3087711,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
76,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739364130.8233333,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
76,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739364131.334294,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
77,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739364131.846846,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
76,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739364132.3667283,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
77,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739364132.8841703,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
76,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739364133.403717,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
77,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739364133.9226882,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
77,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364134.4411561,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
76,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364134.9598095,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
77,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364135.479551,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
76,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364135.9961567,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
77,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364136.5135937,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
77,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364137.0302424,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
76,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364137.547748,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
77,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364138.0655377,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
76,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364138.5855966,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
76,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364139.1030676,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
77,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364139.62342,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
76,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364140.134913,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
77,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364140.650207,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
76,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364141.1613345,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
77,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364141.6722722,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
77,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364142.1878445,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
76,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364142.7000954,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
77,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364143.2148561,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
76,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364143.726658,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
77,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364144.239596,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
77,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364144.75458,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
76,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364145.2664456,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
77,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364145.7784472,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
76,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364146.2858503,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
77,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364146.7992601,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
76,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364147.3105621,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
76,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364147.824539,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
77,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364148.3388526,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
76,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364148.8508584,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
77,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364149.3585062,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
76,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739364149.8658054,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
77,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739364150.375156,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
77,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739364150.889763,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
76,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739364151.4009662,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
77,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739364151.9117224,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
76,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739364152.4286525,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
77,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739364152.9447386,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
77,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739364153.4560695,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
76,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739364153.965745,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
68,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739364154.4808824,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
67,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739364154.996789,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
68,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739364155.5106983,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
67,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739364156.0236547,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
68,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739364156.5369968,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
67,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739364157.0571985,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
68,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739364157.5688815,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
67,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739364158.075413,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
68,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739364158.590987,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
67,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739364159.106945,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
68,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739364159.6219368,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
68,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739364160.1367476,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
68,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739364160.6527333,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
68,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739364161.1656973,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
67,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739364161.6806269,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
68,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739364162.1963277,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
67,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739364162.7048843,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
68,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739364163.2175834,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
67,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739364163.7300174,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
68,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739364164.2441695,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
67,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739364164.760839,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
68,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739364165.2787566,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
67,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739364165.7955492,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
68,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739364166.3142312,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
68,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739364166.8328023,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
77,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739364167.3514478,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
77,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739364167.8698938,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
76,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739364168.378248,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
68,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739364168.8903985,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
76,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739364169.4033968,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
77,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739364169.9163694,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
77,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739364170.4315119,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
76,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739364170.942863,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
77,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739364171.4510167,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
76,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739364171.9587567,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
77,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739364172.4675562,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
76,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739364172.981126,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
77,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739364173.494059,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
77,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739364174.0108404,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
76,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739364174.5224953,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
77,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739364175.0388935,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
85,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739364175.5505116,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
77,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739364176.061601,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
77,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739364176.5747054,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
85,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739364177.0880134,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
77,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739364177.6020284,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
85,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739364178.1096728,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
76,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739364178.6199396,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
77,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739364179.133536,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
85,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739364179.6487303,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
77,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739364180.16178,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
76,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739364180.674363,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
77,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739364181.1860042,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
86,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739364181.7013826,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
85,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739364182.215963,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
77,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739364182.7300632,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
77,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739364183.2454312,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
85,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739364183.7587216,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
80,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739364184.2691307,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
85,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739364184.783038,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
80,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739364185.2982957,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
80,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739364185.8134937,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
79,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739364186.326441,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
